trial_id,eye,start_time,end_time,duration,start_x,start_y,end_x,end_y,amplitude,peak_velocity,participant_id,condition,average_velocity,saccade_direction
2,L,1349212,1349277,65,946.9,501.3,1433.7,528.8,8.82,362.0,171,anti-saccade,135.6923076923077,right
2,R,1349212,1349277,65,985.4,544.8,1472.5,588.8,8.85,414.0,171,anti-saccade,136.15384615384616,right
3,R,1358149,1358216,67,977.8,535.2,1487.4,579.6,9.25,426.0,171,anti-saccade,138.05970149253733,right
3,L,1358151,1358224,73,942.6,506.1,1502.8,533.9,10.12,425.0,171,anti-saccade,138.63013698630135,right
3,R,1358305,1358329,24,1530.3,571.9,1420.6,543.7,2.02,168.0,171,anti-saccade,84.16666666666667,left
3,L,1358305,1358339,34,1507.1,522.3,1441.2,518.1,1.18,180.0,171,anti-saccade,34.705882352941174,left
3,R,1358487,1358506,19,1452.7,561.1,1379.8,547.3,1.33,95.0,171,anti-saccade,70.0,left
3,L,1358486,1358511,25,1426.9,514.1,1369.4,507.0,1.04,122.0,171,anti-saccade,41.6,left
4,L,1367610,1367621,11,923.6,535.4,947.3,519.6,0.52,56.0,171,anti-saccade,47.27272727272727,right
4,R,1368378,1368388,10,978.7,521.6,953.0,525.9,0.48,57.0,171,anti-saccade,48.0,left
4,R,1368518,1368533,15,969.9,522.8,994.3,521.6,0.45,67.0,171,anti-saccade,30.000000000000004,right
4,L,1368984,1369055,71,932.2,507.0,480.2,509.0,8.21,326.0,171,anti-saccade,115.63380281690142,left
4,R,1368984,1369055,71,995.8,511.8,559.2,500.0,7.93,332.0,171,anti-saccade,111.69014084507042,left
4,L,1369164,1369188,24,452.2,506.7,547.8,473.9,1.82,145.0,171,anti-saccade,75.83333333333334,right
4,R,1369164,1369188,24,518.0,506.4,620.0,479.6,1.9,161.0,171,anti-saccade,79.16666666666666,right
4,R,1369306,1369330,24,593.4,492.7,720.6,499.8,2.31,201.0,171,anti-saccade,96.25,right
4,L,1369307,1369332,25,537.3,475.4,650.3,487.6,2.06,212.0,171,anti-saccade,82.4,right
5,R,1374495,1374545,50,974.8,520.3,655.7,512.2,5.82,334.0,171,anti-saccade,116.4,left
5,L,1374495,1374547,52,936.6,485.4,606.9,514.4,6.04,345.0,171,anti-saccade,116.15384615384615,left
5,L,1374726,1374748,22,576.2,508.1,652.7,486.2,1.44,128.0,171,anti-saccade,65.45454545454544,right
5,R,1374726,1374749,23,637.6,519.4,705.1,501.0,1.27,125.0,171,anti-saccade,55.21739130434783,right
6,R,1379903,1379914,11,983.2,557.4,954.4,549.3,0.55,64.0,171,anti-saccade,50.0,left
6,R,1381607,1381665,58,981.7,516.8,1410.9,542.7,7.81,402.0,171,anti-saccade,134.6551724137931,right
6,L,1381607,1381667,60,930.1,495.6,1368.9,506.7,7.97,375.0,171,anti-saccade,132.83333333333334,right
6,R,1381834,1381854,20,1452.5,536.7,1392.9,531.2,1.08,99.0,171,anti-saccade,54.00000000000001,left
6,L,1381837,1381857,20,1412.6,522.5,1366.3,506.6,0.88,100.0,171,anti-saccade,44.0,left
7,L,1386984,1387041,57,957.4,515.2,624.9,510.9,6.07,304.0,171,anti-saccade,106.49122807017544,left
7,R,1386986,1387042,56,983.5,521.8,653.6,523.2,6.02,301.0,171,anti-saccade,107.5,left
8,R,1392055,1392110,55,979.9,529.8,1368.9,557.0,7.1,410.0,171,anti-saccade,129.0909090909091,right
8,L,1392055,1392111,56,943.2,518.6,1340.2,520.8,7.22,400.0,171,anti-saccade,128.92857142857142,right
